answerKey,id,choices,stem,choice_0,choice_1,choice_2,label
B,92d610398e767c8db8d38b1df84f82b4,"[{'label': 'A', 'text': 'church'}, {'label': 'B', 'text': 'chess game'}, {'label': 'C', 'text': 'cathedral'}]",How does a bishop move from one place to another?,church,chess game,cathedral,1
B,652a6eb1467f22eed3a5ed3c057ac641,"[{'label': 'A', 'text': 'tropical areas'}, {'label': 'B', 'text': 'pet store'}, {'label': 'C', 'text': 'story book'}]",Where is a caught monkey likely to live at least to begin with?,tropical areas,pet store,story book,1
A,62f9c238de4f64588d9fb17daffae3ca,"[{'label': 'A', 'text': 'furniture store'}, {'label': 'B', 'text': 'study'}, {'label': 'C', 'text': 'hospital'}]",Where would you go if you need an armchair?,furniture store,study,hospital,0
C,c0239b924440530bcbd8505e0c8cd6ea,"[{'label': 'A', 'text': 'pride'}, {'label': 'B', 'text': 'feeling of accomplishment'}, {'label': 'C', 'text': 'celebrate'}]",When an inventory gets to see idea become reality they will gather their friends together to what?,pride,feeling of accomplishment,celebrate,2
C,c7dcec4b62905c1c018327dba56959a5,"[{'label': 'A', 'text': 'make mistakes'}, {'label': 'B', 'text': 'have sex'}, {'label': 'C', 'text': 'sit down'}]",What would humans do when their legs are tired?,make mistakes,have sex,sit down,2
B,9681625cc8c0392315f6aa2cf9aa5fbc,"[{'label': 'A', 'text': 'supermarket'}, {'label': 'B', 'text': 'pantry'}, {'label': 'C', 'text': 'motherboard'}]","The coupon frenzied lady bought many bags of chips, she had her kids stuff the bags on the shelves in the what?",supermarket,pantry,motherboard,1
B,15cc56634b5f1df4faebb68c4a74ea6c,"[{'label': 'A', 'text': 'audible'}, {'label': 'B', 'text': 'loud'}, {'label': 'C', 'text': 'vocal'}]","What she was saying was inaudible to him, the band was playing very what?",audible,loud,vocal,1
A,57f92025d860e32c4e780c0d51c1c20c,"[{'label': 'A', 'text': 'wallpaper'}, {'label': 'B', 'text': 'record store'}, {'label': 'C', 'text': 'record albums'}]",What would vinyl be an odd thing to replace?,wallpaper,record store,record albums,0
B,fe28c954ff7425cffb308570ec5bac57,"[{'label': 'A', 'text': 'jamb'}, {'label': 'B', 'text': 'doorway'}, {'label': 'C', 'text': 'pantry'}]","The handyman finished installing the hinged door, unfortunately it was getting stuck closed within the what?",jamb,doorway,pantry,1
C,5b3420d5c4beabb35a1c175dd219bb05,"[{'label': 'A', 'text': 'composed'}, {'label': 'B', 'text': 'written on paper'}, {'label': 'C', 'text': 'stolen'}]",Music that has been download without paying has been what?,composed,written on paper,stolen,2
C,42e18e9a7eb1f88e6cda6935d542670d,"[{'label': 'A', 'text': 'forest'}, {'label': 'B', 'text': 'sky'}, {'label': 'C', 'text': 'nest'}]",What does the bird have in tree?,forest,sky,nest,2
B,2da8b0db736e3566400346d97c87ed3d,"[{'label': 'A', 'text': 'delicious food'}, {'label': 'B', 'text': 'self esteem'}, {'label': 'C', 'text': 'acquire wealth'}]","A person wanting to be successful needs to work on many things, the most important of which is having high what?",delicious food,self esteem,acquire wealth,1
B,8ffc0c2f1bffee63c9ad9a631b9dff5a,"[{'label': 'A', 'text': 'passenger'}, {'label': 'B', 'text': 'read'}, {'label': 'C', 'text': 'buy tickets'}]",What do people do to pass time before they can use electronics when fly in airplane?,passenger,read,buy tickets,1
B,54ca6a25bbec3a98f1f8230be8db4c49,"[{'label': 'A', 'text': 'copy text'}, {'label': 'B', 'text': 'save'}, {'label': 'C', 'text': 'copy and paste'}]",John was using emacs to write a paper and he didn't want to lose his work.  What should he do?,copy text,save,copy and paste,1
A,758c7550f703638820df1c40295a7b81,"[{'label': 'A', 'text': 'refineries'}, {'label': 'B', 'text': 'boat'}, {'label': 'C', 'text': 'gas station'}]",Where is gasoline made?,refineries,boat,gas station,0
C,5f1fbe7f797d652d6016928216befc24,"[{'label': 'A', 'text': 'yellow pages'}, {'label': 'B', 'text': 'business sector'}, {'label': 'C', 'text': 'at hotel'}]",Where could a restaurant be located that would allow someone to sleep there?,yellow pages,business sector,at hotel,2
C,ff6913cfdfa488b1e08b946b59774c92,"[{'label': 'A', 'text': 'looking good'}, {'label': 'B', 'text': 'neatness'}, {'label': 'C', 'text': 'tardiness'}]","The man took 3 hours every morning for grooming, what is the likely result with his job?",looking good,neatness,tardiness,2
B,3826e0e9edfa5f70d4a4c3627c8fab61,"[{'label': 'A', 'text': 'schools'}, {'label': 'B', 'text': 'pencil box'}, {'label': 'C', 'text': 'office supply store'}]",Where would you put an eraser if you are at home and need to go to class?,schools,pencil box,office supply store,1
A,66109f126c1a3975eb96110ff7d933ab,"[{'label': 'A', 'text': 'eventually die'}, {'label': 'B', 'text': 'food consumed'}, {'label': 'C', 'text': 'reproducing'}]","Grim sure, but living things will what?",eventually die,food consumed,reproducing,0
C,590e6f2ef5782fb07277fd6c9cf0fd02,"[{'label': 'A', 'text': 'cupboard'}, {'label': 'B', 'text': 'refrigerator'}, {'label': 'C', 'text': 'internet cafe'}]","James didn't have any teabags at home, nor did he have any cold tea.  He wanted tea, though, he rushed out and went where?",cupboard,refrigerator,internet cafe,2
C,ce2fd94212243f843b3f357046051f57,"[{'label': 'A', 'text': 'contagious'}, {'label': 'B', 'text': 'blind'}, {'label': 'C', 'text': 'painful'}]",Loss of someone you love can cause what kind of feeling in your heart?,contagious,blind,painful,2
B,65f7b8d54ed8622598f95691c8996a4e,"[{'label': 'A', 'text': 'arguments'}, {'label': 'B', 'text': 'exhaustion'}, {'label': 'C', 'text': 'headache'}]","Doing housework is hard, what can that lead to?",arguments,exhaustion,headache,1
C,2b20a49031a51f6b553aab17b7201be5,"[{'label': 'A', 'text': 'pantry'}, {'label': 'B', 'text': 'shelf'}, {'label': 'C', 'text': 'cupboard'}]",Where might a smaller amount of cans of food be kept?,pantry,shelf,cupboard,2
A,2aaf458e8f6a44aa1fcfb81ff814c720,"[{'label': 'A', 'text': 'front door'}, {'label': 'B', 'text': 'toy store'}, {'label': 'C', 'text': 'shop'}]","Of anybody you want to find where, a salesman is probably the worst surprise behind it?",front door,toy store,shop,0
C,6d2c9bccd706080f7808dcd699ac9eef,"[{'label': 'A', 'text': 'homes'}, {'label': 'B', 'text': 'kitchen cabinet'}, {'label': 'C', 'text': 'department store'}]",Where does someone obtain a frying pan?,homes,kitchen cabinet,department store,2
C,a4bc3a9d50055ea3004a86ff29816837,"[{'label': 'A', 'text': 'downtown'}, {'label': 'B', 'text': 'indiana'}, {'label': 'C', 'text': 'suburbs'}]",Where is a strip shopping mall likely to be?,downtown,indiana,suburbs,2
B,e2ff952c17faf1c56a970502630d4c86,"[{'label': 'A', 'text': 'diaper bag'}, {'label': 'B', 'text': 'medicine cabinet'}, {'label': 'C', 'text': 'liquor store'}]","Her son scraped his knee, she fetched a bottle of peroxide from the what?",diaper bag,medicine cabinet,liquor store,1
A,838ac1880ee9afe7d7d47ee8d47091cd,"[{'label': 'A', 'text': 'movement'}, {'label': 'B', 'text': 'fear and panic'}, {'label': 'C', 'text': 'meeting new people'}]",Exhausted,movement,fear and panic,meeting new people,0
A,7231946d21dc328aede59f4b77c3a453,"[{'label': 'A', 'text': 'ceiling'}, {'label': 'B', 'text': 'sky'}, {'label': 'C', 'text': 'air'}]",What in the building is very far from the ground floor?,ceiling,sky,air,0
C,e172a93c72d305ee8262a8deb00d9fc3,"[{'label': 'A', 'text': 'punch'}, {'label': 'B', 'text': 'illustrate point'}, {'label': 'C', 'text': 'cool off'}]",What was the man encouraged to do after he expressed his anger violently?,punch,illustrate point,cool off,2
B,64d2310eff6b661baeb41b4ccc392e35,"[{'label': 'A', 'text': 'stretches'}, {'label': 'B', 'text': 'go quickly'}, {'label': 'C', 'text': 'learn to walk'}]",When we are running what are we doing?,stretches,go quickly,learn to walk,1
A,d0876bf169a87890ff199b369190f857,"[{'label': 'A', 'text': 'have sex'}, {'label': 'B', 'text': 'enjoy yourself'}, {'label': 'C', 'text': 'laughter'}]",What is the way that couples like to have fun?,have sex,enjoy yourself,laughter,0
A,e313d7967f72c2b880213daaaf4b7181,"[{'label': 'A', 'text': 'dress herself'}, {'label': 'B', 'text': 'count to ten'}, {'label': 'C', 'text': 'state name'}]",What does a child learn to do before school?,dress herself,count to ten,state name,0
C,9deade8ef94e0de93c79bedd1be03193,"[{'label': 'A', 'text': 'mind'}, {'label': 'B', 'text': 'opera'}, {'label': 'C', 'text': 'war'}]",Sam experienced a great deal of confusion because of what he suffered. What might he have suffered?,mind,opera,war,2
A,f74b7f268d3c190a13f99ede6d2359e1,"[{'label': 'A', 'text': 'web page'}, {'label': 'B', 'text': 'la ville'}, {'label': 'C', 'text': 'email'}]","The advertisement came in the form of a pop-up, where did it appear?",web page,la ville,email,0
C,f544cc4e451f4f6ee2cbdae85aaed664,"[{'label': 'A', 'text': 'wildlife refuge'}, {'label': 'B', 'text': 'pine tree'}, {'label': 'C', 'text': 'open country'}]",Where does a bald eagle like to fly?,wildlife refuge,pine tree,open country,2
A,db1a3e739ae5f69ee222074ad9b8c7c0,"[{'label': 'A', 'text': 'lot of grief'}, {'label': 'B', 'text': 'no spouse'}, {'label': 'C', 'text': 'children suffer'}]",What is a negative effect of getting divorce that does not involve people other than the person getting divorced?,lot of grief,no spouse,children suffer,0
C,f5bd88813503bbf0e284de1922ea9b2a,"[{'label': 'A', 'text': 'mansion'}, {'label': 'B', 'text': 'studio'}, {'label': 'C', 'text': 'large house'}]","The drawing room was one of fifty rooms, where was it located?",mansion,studio,large house,2
A,1945b904ea8e138e932017b2401787e8,"[{'label': 'A', 'text': 'noise'}, {'label': 'B', 'text': 'queue'}, {'label': 'C', 'text': 'use paper'}]","If you're printing on a printer, someone might notice because of what?",noise,queue,use paper,0
A,bb082931ef41caf82eebef0be97c4669,"[{'label': 'A', 'text': 'underwater'}, {'label': 'B', 'text': 'red sea'}, {'label': 'C', 'text': 'cartoon'}]",Where does a jellyfish always live?,underwater,red sea,cartoon,0
B,d4c00a2c6fea19ec225652f967a276e2,"[{'label': 'A', 'text': 'cage'}, {'label': 'B', 'text': 'roof'}, {'label': 'C', 'text': 'countryside'}]","The bird was tired, where did it land?",cage,roof,countryside,1
C,c1d4ab3a9a74f5d044e996752bf36b38,"[{'label': 'A', 'text': 'montana'}, {'label': 'B', 'text': 'egypt'}, {'label': 'C', 'text': 'desert'}]","The excavation workers had to take extra care to stay hydrated, what landscape might they be working?",montana,egypt,desert,2
C,6dc2525d90840ad065e42eb00f0de42f,"[{'label': 'A', 'text': 'milk cow'}, {'label': 'B', 'text': 'need food'}, {'label': 'C', 'text': 'step forward'}]",I need a person to milk a cow would a volunteer do this?,milk cow,need food,step forward,2
A,9ad10c2414f53d53c9a1e78a1508c806,"[{'label': 'A', 'text': 'great britain'}, {'label': 'B', 'text': 'england'}, {'label': 'C', 'text': 'london'}]",What kingdom is frequently associated with pubs?,great britain,england,london,0
B,bd85fcab5e446abb3cde33e2bb18f220,"[{'label': 'A', 'text': 'star trek'}, {'label': 'B', 'text': 'restroom'}, {'label': 'C', 'text': 'cornfield'}]",Where should a human go if they have a full feeling in their bladder?,star trek,restroom,cornfield,1
A,c2d3138a229843e4d177af135137fe9d,"[{'label': 'A', 'text': 'let go of'}, {'label': 'B', 'text': 'careful'}, {'label': 'C', 'text': 'breaking'}]","His hands were shaking as he was setting cup on table, he was worried he would what the cup if he tried to drink?",let go of,careful,breaking,0
A,ebb38e35a3be3dd427cc9024de52b7ce,"[{'label': 'A', 'text': 'desk drawer'}, {'label': 'B', 'text': 'office building'}, {'label': 'C', 'text': 'television show'}]",Where would you put a clip if you want to be able to reach it easily while you are working?,desk drawer,office building,television show,0
C,f3712951f3acb973e5ea177456b0b5c3,"[{'label': 'A', 'text': 'shower'}, {'label': 'B', 'text': 'concentrate'}, {'label': 'C', 'text': 'apply for job'}]",What do we have to do before we are able to begin work?,shower,concentrate,apply for job,2
C,c832a19f8661c276701ec2557b2c2771,"[{'label': 'A', 'text': 'put on'}, {'label': 'B', 'text': 'don'}, {'label': 'C', 'text': 'land'}]",What does an airplane do a while after take off?,put on,don,land,2
A,d1f788f39ed4a98a5aa43ec44736a030,"[{'label': 'A', 'text': 'weakness'}, {'label': 'B', 'text': 'hollowness'}, {'label': 'C', 'text': 'fluidity'}]",If something is known for its solidity it is often the case that it has few what?,weakness,hollowness,fluidity,0
A,ac620746a92302ab761a0aeef3fcd36c,"[{'label': 'A', 'text': 'compassion'}, {'label': 'B', 'text': 'everything'}, {'label': 'C', 'text': 'imagination'}]","God didn't kill off everyone in the flood, so what does that suggest he has?",compassion,everything,imagination,0
A,4c6db9af4a33642ecc10bd0ebf533a02,"[{'label': 'A', 'text': 'american southwest'}, {'label': 'B', 'text': 'state fair'}, {'label': 'C', 'text': 'central park'}]",Where would you find a horse in the desert?,american southwest,state fair,central park,0
A,7e711f95d4fe5c5ff0d471149c97133a,"[{'label': 'A', 'text': 'desktop'}, {'label': 'B', 'text': 'office supply store'}, {'label': 'C', 'text': 'wrist watch'}]",Where does one put a calendar in their home?,desktop,office supply store,wrist watch,0
C,d31892d8f0e480d67c629cc5e4a943ca,"[{'label': 'A', 'text': 'prohibit'}, {'label': 'B', 'text': 'restrict'}, {'label': 'C', 'text': 'permitted'}]",Bill would not allow Sam to built a new addition.  Sam protested that the construction was what?,prohibit,restrict,permitted,2
C,1d6b25e21fd9ddcdd389626e93116e8d,"[{'label': 'A', 'text': 'texas'}, {'label': 'B', 'text': 'nebraska'}, {'label': 'C', 'text': 'united states of america'}]",What does an interstate highway go accross?,texas,nebraska,united states of america,2
B,071058136da8bbebd6bef448ebaa1eac,"[{'label': 'A', 'text': 'hang out'}, {'label': 'B', 'text': 'volunteer'}, {'label': 'C', 'text': 'homework'}]",What is a great way for teens to build character and pad their resume?,hang out,volunteer,homework,1
A,0ca9e9e37cd59e98db6187b6d1c88fe6,"[{'label': 'A', 'text': 'gain wealth'}, {'label': 'B', 'text': 'sell stock'}, {'label': 'C', 'text': 'save money'}]","What is the goal of a younger , risky investor?",gain wealth,sell stock,save money,0
C,ebe88bc7ce582801ab476a4136d96ed0,"[{'label': 'A', 'text': 'downtown area'}, {'label': 'B', 'text': 'front yard'}, {'label': 'C', 'text': 'hardware store'}]",Where would you get a mailbox if you do not have one?,downtown area,front yard,hardware store,2
C,93d025f541ea145a402d459e78b21ae5,"[{'label': 'A', 'text': 'city hall'}, {'label': 'B', 'text': 'office building'}, {'label': 'C', 'text': 'boardroom'}]",Where would a company's committee meet for a meeting?,city hall,office building,boardroom,2
C,7997f506c2b768ee56e391df123bb8fc,"[{'label': 'A', 'text': 'construct'}, {'label': 'B', 'text': 'repair'}, {'label': 'C', 'text': 'create'}]",Sam felt that he only had the power to destroy.  He was scared when he learned that Jane was pregnant.  He was surprised that he could do what?,construct,repair,create,2
C,c53b4d73008438b7ad26a978be855f71,"[{'label': 'A', 'text': 'post office'}, {'label': 'B', 'text': 'kitchen'}, {'label': 'C', 'text': 'candy store'}]",Where do you buy treats for kids over a counter?,post office,kitchen,candy store,2
B,cae005ac7702736d44dd3da36108ef65,"[{'label': 'A', 'text': 'silent'}, {'label': 'B', 'text': 'inaudible'}, {'label': 'C', 'text': 'quiet'}]","They were keeping audible records, but one hadn't turned towards the microphone rendering his notes what?",silent,inaudible,quiet,1
C,ed3dc52a1bd10746f63af967be1d9f94,"[{'label': 'A', 'text': 'war'}, {'label': 'B', 'text': 'bomb'}, {'label': 'C', 'text': 'construction site'}]",Where would explosive devices be used to build and demolish things?,war,bomb,construction site,2
C,e6b5dee67cb32daff982e69ed3f7cd71,"[{'label': 'A', 'text': 'driveway'}, {'label': 'B', 'text': 'exit ramp'}, {'label': 'C', 'text': 'repair shop'}]",Where is a automobile likely to go after an accident?,driveway,exit ramp,repair shop,2
C,950af0b765c298960ce3dada66df8db1,"[{'label': 'A', 'text': 'california'}, {'label': 'B', 'text': 'america'}, {'label': 'C', 'text': 'countryside'}]","The freeway had no traffic and few buildings, where is it?",california,america,countryside,2
