answerKey,id,choices,stem,choice_0,choice_1,choice_2,label
C,5d72f28d20d84137940bf48fb4b5775b,"[{'label': 'A', 'text': 'fall apart'}, {'label': 'B', 'text': 'disintegrate'}, {'label': 'C', 'text': 'dissipate'}]",What has happened to a person's money after he or she has used the last of it?,fall apart,disintegrate,dissipate,2
B,405b057a8124e167598528a39b38d100,"[{'label': 'A', 'text': 'meet friend'}, {'label': 'B', 'text': 'socialize'}, {'label': 'C', 'text': 'make people laugh'}]",What is a useful activity when experiencing loneliness?,meet friend,socialize,make people laugh,1
A,9cbba2be3587b0257145a2daa474033b,"[{'label': 'A', 'text': 'discourage'}, {'label': 'B', 'text': 'disapprove'}, {'label': 'C', 'text': 'oppose'}]",What is recommended behavior for a friend to stop another friend from doing something stupid?,discourage,disapprove,oppose,0
C,0ef10c521bb62ad2fe2d14304274dd8e,"[{'label': 'A', 'text': 'very little'}, {'label': 'B', 'text': 'too little'}, {'label': 'C', 'text': 'little bit'}]","The recipe called for much salt to really bring out the flavor, but given his dietary restrictions he added just a what?",very little,too little,little bit,2
A,e22827c7b297f1d903ecbf4f0f09c9e2,"[{'label': 'A', 'text': 'history studies'}, {'label': 'B', 'text': 'religion'}, {'label': 'C', 'text': 'geography'}]","He was good at traditional science but excelled at social science, his favorite subject was what?",history studies,religion,geography,0
A,587bdd8fd449cc518452f6b8d52b16e1,"[{'label': 'A', 'text': 'boat'}, {'label': 'B', 'text': 'hardware store'}, {'label': 'C', 'text': 'tree'}]",What old models are likely to be made of wood?,boat,hardware store,tree,0
C,b04e7d5c5d377ed6106b6e53b828acc7,"[{'label': 'A', 'text': 'injuries'}, {'label': 'B', 'text': 'fatigue'}, {'label': 'C', 'text': 'boredom'}]",Why might someone without much to do keep driving?,injuries,fatigue,boredom,2
A,c7501a4890e2b52ac803d31e8184e47e,"[{'label': 'A', 'text': 'amusement park'}, {'label': 'B', 'text': 'metro station'}, {'label': 'C', 'text': 'fairgrounds'}]",Where would you visit a ticket booth before going on a ride?,amusement park,metro station,fairgrounds,0
B,353bf00e1541b4ab68982c654bbd4072,"[{'label': 'A', 'text': 'petri dish'}, {'label': 'B', 'text': 'water'}, {'label': 'C', 'text': 'ground'}]",Where is bacteria likely to be slimy?,petri dish,water,ground,1
B,ad5efeff5012b789927a2be096401f91,"[{'label': 'A', 'text': 'chemistry lab'}, {'label': 'B', 'text': 'supermarket'}, {'label': 'C', 'text': 'restaurants'}]",Where can you buy alcohol and items for nourishment?,chemistry lab,supermarket,restaurants,1
A,0fb321407b3bd72c682d9f32368061d8,"[{'label': 'A', 'text': 'soccer game'}, {'label': 'B', 'text': 'sporting event'}, {'label': 'C', 'text': 'hockey game'}]",Where would you expect to see a coach in Europe or South America?,soccer game,sporting event,hockey game,0
C,c18e75632cc89517d7fc0e84fd37eaea,"[{'label': 'A', 'text': 'bathtub'}, {'label': 'B', 'text': 'motel'}, {'label': 'C', 'text': 'hotel'}]","He was so cheap he stole a bar of soap since it was so nice and high-end, where did he take it from?",bathtub,motel,hotel,2
B,c4eaf479a492f3e85f6885c41abd4fc1,"[{'label': 'A', 'text': 'fun'}, {'label': 'B', 'text': 'larger family'}, {'label': 'C', 'text': 'birth'}]","All the siblings just kept reproducing with their husbands and wives, this led to a what?",fun,larger family,birth,1
A,3e0311ba5cb375fd47bd8f1e0624a375,"[{'label': 'A', 'text': 'compile'}, {'label': 'B', 'text': 'get frustrated'}, {'label': 'C', 'text': 'write code'}]",What does a computer have to do before a program can exist?,compile,get frustrated,write code,0
C,8acb2fca93363174d1fe2e191d0d4d02,"[{'label': 'A', 'text': 'sense of fulfillment'}, {'label': 'B', 'text': 'deep thoughts'}, {'label': 'C', 'text': 'clear thought'}]","If one is contemplating during meditation, what does one strive for?",sense of fulfillment,deep thoughts,clear thought,2
B,a1e3787b8eb68f55e4759b38dc2cf438,"[{'label': 'A', 'text': 'large building'}, {'label': 'B', 'text': 'construction site'}, {'label': 'C', 'text': 'ceiling'}]",Where is a beam likely to be created?,large building,construction site,ceiling,1
C,7ea51bf93066245323dad2c4826a8833,"[{'label': 'A', 'text': 'united states'}, {'label': 'B', 'text': 'florida'}, {'label': 'C', 'text': 'california'}]",What is the largest state with a coast in the US?,united states,florida,california,2
A,fde7882059acfc40b9ddaa61103f8d40,"[{'label': 'A', 'text': 'toenails'}, {'label': 'B', 'text': 'cave'}, {'label': 'C', 'text': 'shower stall'}]",Where can you get a yellow fungus on your person?,toenails,cave,shower stall,0
C,63ecae5ec728ad57ab0907229484fdd5,"[{'label': 'A', 'text': 'entertaining'}, {'label': 'B', 'text': 'obsolete'}, {'label': 'C', 'text': 'legal'}]",What is a reason to pay your television bill?,entertaining,obsolete,legal,2
B,31fbaf1076265b0efd9066a87dc7cecb,"[{'label': 'A', 'text': 'misery'}, {'label': 'B', 'text': 'scars'}, {'label': 'C', 'text': 'kill yourself'}]",How could you find out if someone tried committing suicide?,misery,scars,kill yourself,1
B,768c7a0413e87306c9242f1982181c4d,"[{'label': 'A', 'text': 'late for work'}, {'label': 'B', 'text': 'bad breath'}, {'label': 'C', 'text': 'gain weight'}]","The guy ate a lunch of onions, sardines, and garlic, what did he have as a result?",late for work,bad breath,gain weight,1
A,a0c04d6cf386bd892ea91114b0d77450,"[{'label': 'A', 'text': 'country club'}, {'label': 'B', 'text': 'large room'}, {'label': 'C', 'text': 'lobby'}]","If a reception is held near a golf course, what is the likely venue?",country club,large room,lobby,0
B,c92c9dc3c0a06bc2d76889dbe2f86ad6,"[{'label': 'A', 'text': 'cape cod'}, {'label': 'B', 'text': 'virginia'}, {'label': 'C', 'text': 'outside'}]","I love crab, but I don't get much where I live in rural where?",cape cod,virginia,outside,1
C,97d8a3873fe0d0362b6ec38dcd71d186,"[{'label': 'A', 'text': 'overspending'}, {'label': 'B', 'text': 'run out of money'}, {'label': 'C', 'text': 'loss of money'}]","Sally loved shopping and she hated it.  She loved getting what she wanted, and she never bought to much, but it was still painful for her to buy, because she hated any what?",overspending,run out of money,loss of money,2
B,69267758203a92419e57a294a95a389f,"[{'label': 'A', 'text': 'office'}, {'label': 'B', 'text': 'phone booth'}, {'label': 'C', 'text': 'house'}]",Where would you find a telephone directory in public?,office,phone booth,house,1
B,8082b69489209b05e5d79c1a5df2c0de,"[{'label': 'A', 'text': 'school'}, {'label': 'B', 'text': 'hotel'}, {'label': 'C', 'text': 'house'}]",The first or second floor is the safest from fire when you sleep where away from home?,school,hotel,house,1
B,69a8c13d079bdd66616778e6f0243c7c,"[{'label': 'A', 'text': 'ivory coast'}, {'label': 'B', 'text': 'open plain'}, {'label': 'C', 'text': 'asia'}]","If you wanted to see a gazelle in the wild, which land mass feature would you be looking for?",ivory coast,open plain,asia,1
A,e3fc3ffa56cc5abab4fedf907772ffe1,"[{'label': 'A', 'text': 'human body'}, {'label': 'B', 'text': 'cathedral'}, {'label': 'C', 'text': 'music store'}]",Where could you find an organ that cannot be played?,human body,cathedral,music store,0
A,3fe4557f3744022bcf0e68042b7efcd6,"[{'label': 'A', 'text': 'being entertained'}, {'label': 'B', 'text': 'fear'}, {'label': 'C', 'text': 'insight'}]","When someone is watching a film, what are they hoping for?",being entertained,fear,insight,0
B,2d9713d6f5e52f4ad4c4f4e0176fdf61,"[{'label': 'A', 'text': 'carnival'}, {'label': 'B', 'text': 'jar'}, {'label': 'C', 'text': 'ballpark'}]","The peanuts were sealed for freshness, so where were they placed?",carnival,jar,ballpark,1
A,d6e2544b88ed97082547d5517dc183e2,"[{'label': 'A', 'text': 'added up'}, {'label': 'B', 'text': 'multiplied'}, {'label': 'C', 'text': 'divided'}]",What would you do to numbers that are positive integers to get a result that is at most twice as large?,added up,multiplied,divided,0
B,bc2e3c66ace2de829fdc19e6f1758cae,"[{'label': 'A', 'text': 'stomach'}, {'label': 'B', 'text': 'elderly person'}, {'label': 'C', 'text': 'body'}]",What type of person usually gets an illness?,stomach,elderly person,body,1
B,f60570d016b050562cb4ffcc8d8ea11f,"[{'label': 'A', 'text': 'superabundance'}, {'label': 'B', 'text': 'stockpile'}, {'label': 'C', 'text': 'oversupply'}]",What do you do to weapons when you want to gather them?,superabundance,stockpile,oversupply,1
B,d2546aa6845be9925fdb91e0df00ce86,"[{'label': 'A', 'text': 'accomplish goals'}, {'label': 'B', 'text': 'popularity'}, {'label': 'C', 'text': 'get laid'}]",This person has lots of friends what do they rank high in?,accomplish goals,popularity,get laid,1
B,94c1474c2438654559d45149a9bec8eb,"[{'label': 'A', 'text': 'subway'}, {'label': 'B', 'text': 'airport'}, {'label': 'C', 'text': 'bus stop'}]","A traveler from Atlanta wants to meet friends in Hong Kong, so he drives where?",subway,airport,bus stop,1
A,8440ddeff09294809d22fe91f30a4ed0,"[{'label': 'A', 'text': 'opera'}, {'label': 'B', 'text': 'carnival'}, {'label': 'C', 'text': 'night club'}]",Where do older people sometimes want to hear the singer more than the music?,opera,carnival,night club,0
A,363dbed038ecbd798f6d5c253fcc9a93,"[{'label': 'A', 'text': 'frustration'}, {'label': 'B', 'text': 'encouraging'}, {'label': 'C', 'text': 'emotions'}]",what does losing when competing against someone likely to cause?,frustration,encouraging,emotions,0
A,89586c4ab04f3133a2c7165322409c3d,"[{'label': 'A', 'text': 'stomach ache'}, {'label': 'B', 'text': 'living longer'}, {'label': 'C', 'text': 'acid reflux'}]",What is eating too much dinner likely to result in?,stomach ache,living longer,acid reflux,0
C,8342ac019695bc5b4f449c9c8910d4b5,"[{'label': 'A', 'text': 'photo'}, {'label': 'B', 'text': 'place on earth'}, {'label': 'C', 'text': 'looking up'}]",How do people see the sky?,photo,place on earth,looking up,2
C,9d6363dcb8ebb8462a698d30dab55c21,"[{'label': 'A', 'text': 'theater'}, {'label': 'B', 'text': 'electronics store'}, {'label': 'C', 'text': 'appliance store'}]","They had just gotten their first house and needed a washer and dryer, they walked up and down the showroom where?",theater,electronics store,appliance store,2
B,7085c1e49eaef1954d152674616e3882,"[{'label': 'A', 'text': 'tomb'}, {'label': 'B', 'text': 'arm'}, {'label': 'C', 'text': 'museum'}]",The humorous is a bone located where?,tomb,arm,museum,1
C,4235370750a410291047bd9674541560,"[{'label': 'A', 'text': 'positive'}, {'label': 'B', 'text': 'get'}, {'label': 'C', 'text': 'looking pretty'}]",Two people were grooming each other in anticipation of a party.  Why might they be grooming?,positive,get,looking pretty,2
C,a5cd7c803544b5fc7835c637cb7229f3,"[{'label': 'A', 'text': 'button up'}, {'label': 'B', 'text': 'zip up'}, {'label': 'C', 'text': 'tie up'}]",If your shoe is unfasten what should you do?,button up,zip up,tie up,2
A,bfdab74439c28a5178faabdafa91da34,"[{'label': 'A', 'text': 'have sex'}, {'label': 'B', 'text': 'go to school'}, {'label': 'C', 'text': 'eat vegetables'}]",In order to give birth to a child you have to do this with a man?,have sex,go to school,eat vegetables,0
C,6874cbf68869d5482b719778f85b09a5,"[{'label': 'A', 'text': 'small apartment'}, {'label': 'B', 'text': 'living room'}, {'label': 'C', 'text': 'big house'}]","Though it stayed strictly indoors, the small dog felt like it had all the space in the world in the what?",small apartment,living room,big house,2
A,24b6686f5f165c242aac53edbefe6157,"[{'label': 'A', 'text': 'work hard'}, {'label': 'B', 'text': 'sell products'}, {'label': 'C', 'text': 'slow down'}]",Sarah did all of it.  She was the best saleswoman in the city.  But she was never acknowledge for her what?,work hard,sell products,slow down,0
B,1390cb087303ba8d00acc92984412ddf,"[{'label': 'A', 'text': 'weight gain'}, {'label': 'B', 'text': 'gas'}, {'label': 'C', 'text': 'digesting'}]","Danny loved having food, but food doesn't love him.  If he eats what he likes he often develops what?",weight gain,gas,digesting,1
B,5b805c2cf2a0717d8b0e61537d41df14,"[{'label': 'A', 'text': 'insubordinate'}, {'label': 'B', 'text': 'independent'}, {'label': 'C', 'text': 'superior'}]","He spent his whole life being a subordinate, but his next project he was determined to do it how?",insubordinate,independent,superior,1
B,add23f8b7ed49ea141242267e1854be4,"[{'label': 'A', 'text': 'teeth'}, {'label': 'B', 'text': 'two ears'}, {'label': 'C', 'text': 'four legs'}]","The dog liked to be pet, especially on his floppy what?",teeth,two ears,four legs,1
A,d549e7208ceae6c28a3ebacc76702cef,"[{'label': 'A', 'text': 'cute'}, {'label': 'B', 'text': 'large'}, {'label': 'C', 'text': 'very big'}]","The elephants had way more personality than he expected, he found the younger ones were quite playful and what?",cute,large,very big,0
C,9e1ba4c0e2d20b17b816ff680d387c2e,"[{'label': 'A', 'text': 'opera house'}, {'label': 'B', 'text': 'end of line'}, {'label': 'C', 'text': 'auditorium'}]",After checking in at the ticket office the couple entered their prom in the school's what?,opera house,end of line,auditorium,2
A,8b1eef9c420dda7fa6d63a199b95cd6b,"[{'label': 'A', 'text': 'countryside'}, {'label': 'B', 'text': 'wilderness'}, {'label': 'C', 'text': 'encyclopedia'}]",Outside of the city where could you find a sloth in a small zoo?,countryside,wilderness,encyclopedia,0
C,5cae8057e75e3adf5c338a43b3ba97fb,"[{'label': 'A', 'text': 'go to school'}, {'label': 'B', 'text': 'begin work'}, {'label': 'C', 'text': 'in charge of project'}]","A boss may like an employee's ambition, so the employee may get put what?",go to school,begin work,in charge of project,2
C,49319b9894415363f2963681d351f2ff,"[{'label': 'A', 'text': 'differently'}, {'label': 'B', 'text': 'only'}, {'label': 'C', 'text': 'otherwise'}]","He said he also wanted in, he threatened to tattle what?",differently,only,otherwise,2
B,a0167eba22bff5cda04196c964db51c0,"[{'label': 'A', 'text': 'pub'}, {'label': 'B', 'text': 'fraternity house'}, {'label': 'C', 'text': 'beer'}]",What is something that probably has a lot of testosterone and way too much alcohol?,pub,fraternity house,beer,1
C,f5baaaf2ba2034e192eef0d4cdc8aead,"[{'label': 'A', 'text': 'disparagement'}, {'label': 'B', 'text': 'contumely'}, {'label': 'C', 'text': 'ignoring'}]","John wanted respect, but  Lud didn't even act like he was alive.  What was Lud doing?",disparagement,contumely,ignoring,2
A,178fd41658009942cd3c48f875909ed2_1,"[{'label': 'A', 'text': 'park'}, {'label': 'B', 'text': 'sporting event'}, {'label': 'C', 'text': 'disneyland'}]",Where would you play frisbee after enjoying some hot dogs?,park,sporting event,disneyland,0
C,60cf8d7ba1c2b049eb48f92715dc287e,"[{'label': 'A', 'text': 'adequate'}, {'label': 'B', 'text': 'sincere'}, {'label': 'C', 'text': 'first rate'}]",Despite numerous bad public reviews the expert found the product to be what?,adequate,sincere,first rate,2
A,e3c8dca9b03466e3458d6390d2a743ad,"[{'label': 'A', 'text': 'breathe deeply'}, {'label': 'B', 'text': 'feeling good'}, {'label': 'C', 'text': 'living'}]","When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?",breathe deeply,feeling good,living,0
C,6b0ee5a52ef37e338060c483b45db3f9,"[{'label': 'A', 'text': 'introduce yourself'}, {'label': 'B', 'text': 'look over'}, {'label': 'C', 'text': 'greeting'}]",What do you give people when they meet people?,introduce yourself,look over,greeting,2
B,178fd41658009942cd3c48f875909ed2,"[{'label': 'A', 'text': 'sporting event'}, {'label': 'B', 'text': 'park'}, {'label': 'C', 'text': 'disneyland'}]","He set up his cart all over the city, but the hot dogs always sold best where people were active like at the what?",sporting event,park,disneyland,1
A,7c3d6c54492224ce5775b2c2baeb5ae0,"[{'label': 'A', 'text': 'urban area'}, {'label': 'B', 'text': 'suburbs'}, {'label': 'C', 'text': 'indiana'}]",In what sort of region would you expect to find a large number of apartment buildings?,urban area,suburbs,indiana,0
C,cc1aef2c2845c8d34e154acff5f0aed4,"[{'label': 'A', 'text': 'write stories'}, {'label': 'B', 'text': 'die of starvation'}, {'label': 'C', 'text': 'eat fish'}]",What do people do if they are near the sea?,write stories,die of starvation,eat fish,2
